lbp,fft_energy,high_freq_ratio,entropy,noise_std,edge_density,edge_strength,contrast,homogeneity,correlation,energy,dissimilarity,laplacian_variance,sharpness,histogram_skew,mean_r,mean_g,mean_b,std_r,std_g,std_b,color_corr_rg,color_corr_rb,color_corr_gb,label
5.026710390946502,26223764.799566377,0.3383641848936139,7.7270104922343705,120.49248383175178,0.0482716049382716,50.04618996321627,180.8074897129094,0.31170823217133553,0.9720043922189723,0.02080305509975391,6.350559916264757,606.1996199711721,606.1996270576132,-0.3001006703048008,142.12123199588478,151.64968106995886,156.80090277777776,68.71766566097622,60.44254454650554,65.44572054899206,0.8535605796822355,0.2924099321077009,0.692384958269828,Real
5.4352015625,56681285.97871393,0.4377080733225904,7.63298545835359,111.95182439991939,0.13008125,106.04895369794295,1005.0108980523579,0.32376724436144794,0.9058227162211037,0.08096414307796987,15.676519350691361,4759.891775,4759.891775,-0.2697380184403138,145.3279859375,144.68240625,159.705753125,77.29731422347288,77.96584376241279,81.94168818450441,0.7624285589194362,0.5047860668054515,0.7766621996291669,AI
5.93558735,2246288695.876045,0.4007559541772204,6.550053799138058,106.39657073620407,0.047583,47.867864507856225,378.187331606556,0.5405505845618708,0.9564505740027652,0.22247124989128353,6.211523829735128,1606.0942555930108,1606.0942556,0.8523768003659885,62.4339174,59.4925726,65.3564901,69.45538581413237,64.60864991805458,70.54666009818322,0.9619507914766823,0.8541270400969101,0.9585148101451102,Real
5.297305772569445,61800427.51523393,0.41313845988515563,7.025531666796288,111.92482523958495,0.007210286458333334,22.177222206750912,47.40219212903509,0.45438320173669533,0.9933542213646207,0.04927033330835247,3.1703838113331644,290.41942479413353,290.41942491319446,1.6503677845095348,60.25824761284722,54.285143229166664,60.575634765625,50.5126322360924,57.607821950982334,72.93019262850021,0.9546256356120429,0.7602972026105513,0.9139132937115714,AI
5.760931710304701,115077673.61772737,0.4903968830666221,6.557028738213331,113.87220203663423,0.08099372224774154,60.27179568428271,463.6282993690993,0.41457608225582593,0.8976077692906679,0.11297821268498993,9.528978517095771,2442.577828666809,2442.5778311131526,1.6432334554941497,78.1670647680294,58.596416322155875,35.59103353238402,53.988712073287644,53.01276482979162,44.46022817057146,0.9836149214266331,0.6276257703641682,0.6940950863329967,AI
5.965354483400558,15474221.46931957,0.4171778114834431,5.39865863322471,110.93594929354589,0.019783586720446788,33.102619528639735,105.85277705576604,0.5068617323896312,0.9570790783204666,0.2836644749607051,4.424071169107554,431.45283119143517,431.45283121315543,-0.5245833800042027,89.48601458268693,102.86815466956251,111.53001861619609,54.93986507365957,37.196667541104816,29.043078651029834,0.8884554789299383,0.585002289551637,0.834505920287421,Real
5.173416666666666,7602771.9584975885,0.3311563671805546,7.31522392866865,117.1078118737127,0.08076666666666667,74.14641234110127,420.15616399388324,0.3374661368944383,0.9305618538157094,0.06202137724525988,9.303455679683358,1307.3047456197219,1307.30485,0.8227382449338797,63.372233333333334,69.63534166666666,88.91273333333334,46.03752917289932,52.56698630604508,66.85752364440536,0.9770893684679093,0.8574959562998518,0.9285333359546808,AI
5.218157196969697,145417185.9523245,0.39756413155516523,7.555528887191265,117.79468659171644,0.12722032828282828,91.5827029298246,591.7616314427322,0.269446534513111,0.9302095033920591,0.07756470181318334,13.015313366015542,2560.859663294393,2560.859668560606,0.6049664806777479,120.36012058080809,91.02083396464647,81.86605113636364,60.488213169885086,70.03768202688065,89.77327428307915,0.8497609739709924,0.36726836855920886,0.526412572452646,AI
5.876973846153846,91916465.61309125,0.3631091661823206,7.140239633667524,101.53899039695139,0.015900769230769232,21.61264613317278,64.06039488607632,0.5744472912875616,0.9935019717602841,0.09576914110184977,2.968325953996287,286.2638212869208,286.2638215384615,-0.855125019712514,157.83002153846155,154.61844769230768,171.32648153846154,88.03645599548909,70.25115793837598,65.80321079813285,0.9685337384980982,0.8596764085418779,0.9501155079162662,Real
4.619459526745068,399989627.99922436,0.20099236780312857,7.466916011913386,123.46851435923394,0.036974029463834095,59.34937471255542,130.72368413755757,0.17628196068056734,0.9790907011530856,0.017877243278671313,7.103208613238969,244.3793004185275,244.37930043152502,-0.5866305705165346,107.46646038821447,160.37880686488367,152.3404667346358,42.56451693123937,60.782790951802674,53.72093846245699,0.8960821558719453,0.8243890102448668,0.931290912542176,Real
